frame,motion_idx,motion_frame,server_motion_idx,server_frame_idx,sync_status,body_pos_max_diff,body_pos_mean_diff,dof_max_diff,dof_mean_diff
411,26,76,26,36,SYNC,0.000000,0.000000,0.697014,0.152796
412,26,77,26,36,SYNC,0.000000,0.000000,0.729198,0.153280
413,26,77,26,36,SYNC,0.000000,0.000000,0.760574,0.154895
414,26,78,26,36,SYNC,0.000000,0.000000,0.788333,0.155884
415,26,79,26,36,SYNC,0.000000,0.000000,0.814360,0.161715
416,26,79,26,36,SYNC,0.000000,0.000000,0.835796,0.170701
417,26,80,26,36,SYNC,0.000000,0.000000,0.853591,0.178466
418,26,80,26,36,SYNC,0.000000,0.000000,0.868340,0.184271
419,26,81,26,36,SYNC,0.000000,0.000000,0.877100,0.186433
420,26,82,26,36,SYNC,0.000000,0.000000,0.883630,0.187155
421,26,82,26,36,SYNC,0.000000,0.000000,0.884942,0.187873
422,26,83,26,36,SYNC,0.000000,0.000000,0.882719,0.186801
423,26,83,26,36,SYNC,0.000000,0.000000,0.877541,0.185235
424,26,84,26,36,SYNC,0.000000,0.000000,0.866638,0.185026
425,26,85,26,36,SYNC,0.000000,0.000000,0.853582,0.187536
426,26,85,26,36,SYNC,0.000000,0.000000,0.835463,0.187206
427,26,86,26,36,SYNC,0.000000,0.000000,0.814134,0.184576
428,26,86,26,36,SYNC,0.000000,0.000000,0.790119,0.181913
429,26,87,26,36,SYNC,0.000000,0.000000,0.761696,0.177022
430,26,88,26,36,SYNC,0.000000,0.000000,0.813440,0.173662
431,26,88,26,36,SYNC,0.000000,0.000000,0.845081,0.171103
432,26,89,26,36,SYNC,0.000000,0.000000,0.855721,0.166583
433,26,89,26,36,SYNC,0.000000,0.000000,0.848795,0.160424
434,26,90,26,36,SYNC,0.000000,0.000000,0.805748,0.150925
435,26,91,26,36,SYNC,0.000000,0.000000,0.749668,0.140609
436,26,91,26,36,SYNC,0.000000,0.000000,0.663679,0.136063
437,26,92,26,36,SYNC,0.000000,0.000000,0.564715,0.134276
438,35,27,35,27,SYNC,0.000000,0.000000,1.324570,0.293048
439,35,28,35,28,SYNC,0.000000,0.000000,1.283786,0.259605
440,35,28,35,28,SYNC,0.000000,0.000000,1.271826,0.266223
441,35,29,35,29,SYNC,0.000000,0.000000,1.226643,0.276383
442,35,30,35,30,SYNC,0.000000,0.000000,1.153815,0.276150
443,35,30,35,30,SYNC,0.000000,0.000000,1.137569,0.284126
444,35,31,35,31,SYNC,0.000000,0.000000,1.013979,0.308987
445,35,31,35,31,SYNC,0.000000,0.000000,0.990015,0.314237
446,35,32,35,32,SYNC,0.000000,0.000000,1.051720,0.345686
447,35,33,35,33,SYNC,0.000000,0.000000,1.077200,0.350334
448,35,33,35,33,SYNC,0.000000,0.000000,1.063736,0.355798
449,35,34,35,34,SYNC,0.000000,0.000000,1.061892,0.345351
450,35,34,35,34,SYNC,0.000000,0.000000,1.106804,0.349442
451,35,35,35,35,SYNC,0.000000,0.000000,1.052828,0.329840
452,35,36,35,36,SYNC,0.000000,0.000000,0.929119,0.321823
453,35,36,35,36,SYNC,0.000000,0.000000,0.929209,0.319668
454,35,37,35,37,SYNC,0.000000,0.000000,0.894144,0.321580
455,35,37,35,37,SYNC,0.000000,0.000000,0.987708,0.317233
456,35,38,35,38,SYNC,0.000000,0.000000,1.279191,0.319316
457,35,39,35,39,SYNC,0.000000,0.000000,1.346494,0.316223
458,35,39,35,39,SYNC,0.000000,0.000000,1.383423,0.315385
459,35,40,35,40,SYNC,0.000000,0.000000,1.479874,0.337485
460,35,40,35,40,SYNC,0.000000,0.000000,1.460174,0.341669
461,35,41,35,41,SYNC,0.000000,0.000000,1.380084,0.349499
462,35,42,35,42,SYNC,0.000000,0.000000,1.419876,0.345776
463,35,42,35,42,SYNC,0.000000,0.000000,1.451359,0.347029
464,35,43,35,43,SYNC,0.000000,0.000000,1.245540,0.303411
465,35,43,35,43,SYNC,0.000000,0.000000,1.274795,0.305175
466,35,44,35,43,SYNC,0.000000,0.000000,1.299299,0.311846
467,35,45,35,43,SYNC,0.000000,0.000000,1.321593,0.317820
468,35,45,35,43,SYNC,0.000000,0.000000,1.338239,0.322178
469,35,46,35,43,SYNC,0.000000,0.000000,1.350588,0.328036
470,35,46,35,43,SYNC,0.000000,0.000000,1.359506,0.334228
471,35,47,35,43,SYNC,0.000000,0.000000,1.362414,0.339478
472,35,48,35,43,SYNC,0.000000,0.000000,1.363529,0.344247
473,35,48,35,43,SYNC,0.000000,0.000000,1.362894,0.347753
474,35,49,35,43,SYNC,0.000000,0.000000,1.372768,0.350079
475,35,49,35,43,SYNC,0.000000,0.000000,1.378790,0.351463
476,35,50,35,43,SYNC,0.000000,0.000000,1.377091,0.351868
477,35,51,35,43,SYNC,0.000000,0.000000,1.372581,0.355723
478,35,51,35,43,SYNC,0.000000,0.000000,1.361615,0.358596
479,35,52,35,43,SYNC,0.000000,0.000000,1.346362,0.360686
480,35,52,35,43,SYNC,0.000000,0.000000,1.332765,0.362151
481,35,53,35,43,SYNC,0.000000,0.000000,1.330797,0.362016
482,35,54,35,43,SYNC,0.000000,0.000000,1.328989,0.361171
483,35,54,35,43,SYNC,0.000000,0.000000,1.327398,0.358541
484,35,55,35,43,SYNC,0.000000,0.000000,1.325539,0.354469
485,35,55,35,43,SYNC,0.000000,0.000000,1.323465,0.349244
486,35,56,35,43,SYNC,0.000000,0.000000,1.320310,0.342217
487,35,57,35,43,SYNC,0.000000,0.000000,1.316672,0.337405
488,35,57,35,43,SYNC,0.000000,0.000000,1.311812,0.332450
489,35,58,35,43,SYNC,0.000000,0.000000,1.306401,0.329767
490,35,58,35,43,SYNC,0.000000,0.000000,1.300550,0.333389
491,35,59,35,43,SYNC,0.000000,0.000000,1.295527,0.340770
492,35,60,35,43,SYNC,0.000000,0.000000,1.291436,0.351279
493,35,60,35,43,SYNC,0.000000,0.000000,1.290241,0.362659
494,35,61,35,43,SYNC,0.000000,0.000000,1.292247,0.372536
495,35,61,35,43,SYNC,0.000000,0.000000,1.296810,0.381214
496,35,62,35,43,SYNC,0.000000,0.000000,1.305882,0.386483
497,35,63,35,43,SYNC,0.000000,0.000000,1.315723,0.390405
498,35,63,35,43,SYNC,0.000000,0.000000,1.326283,0.391104
499,35,64,35,43,SYNC,0.000000,0.000000,1.333763,0.394091
500,35,64,35,43,SYNC,0.000000,0.000000,1.338781,0.398017
501,35,65,35,43,SYNC,0.000000,0.000000,1.333071,0.397989
502,35,66,35,43,SYNC,0.000000,0.000000,1.322407,0.396584
503,35,66,35,43,SYNC,0.000000,0.000000,1.299105,0.392093
504,35,67,35,43,SYNC,0.000000,0.000000,1.266859,0.385983
505,35,67,35,43,SYNC,0.000000,0.000000,1.227469,0.379112
506,35,68,35,43,SYNC,0.000000,0.000000,1.201490,0.371620
507,35,69,35,43,SYNC,0.000000,0.000000,1.173007,0.363515
508,35,69,35,43,SYNC,0.000000,0.000000,1.134137,0.354093
509,35,70,35,43,SYNC,0.000000,0.000000,1.087504,0.345743
510,35,70,35,43,SYNC,0.000000,0.000000,1.053969,0.336867
511,35,71,35,43,SYNC,0.000000,0.000000,1.030322,0.326222
512,35,72,35,43,SYNC,0.000000,0.000000,1.007955,0.320942
513,35,72,35,43,SYNC,0.000000,0.000000,0.988798,0.314403
514,35,73,35,43,SYNC,0.000000,0.000000,0.971788,0.308596
515,35,73,35,43,SYNC,0.000000,0.000000,0.956493,0.302914
516,35,74,35,43,SYNC,0.000000,0.000000,0.944587,0.300742
517,35,75,35,43,SYNC,0.000000,0.000000,0.951196,0.298160
518,35,75,35,43,SYNC,0.000000,0.000000,0.951288,0.293603
519,35,76,35,43,SYNC,0.000000,0.000000,0.937982,0.287552
520,35,76,35,43,SYNC,0.000000,0.000000,0.923840,0.280308
521,35,77,35,43,SYNC,0.000000,0.000000,0.931183,0.273762
522,35,78,35,43,SYNC,0.000000,0.000000,0.941941,0.266989
523,35,78,35,43,SYNC,0.000000,0.000000,0.961282,0.259965
524,35,79,35,43,SYNC,0.000000,0.000000,0.987840,0.257892
525,35,79,35,43,SYNC,0.000000,0.000000,1.020163,0.260872
526,35,80,35,43,SYNC,0.000000,0.000000,1.063841,0.264042
527,35,81,35,43,SYNC,0.000000,0.000000,1.110839,0.272084
528,35,81,35,43,SYNC,0.000000,0.000000,1.164494,0.279113
529,35,82,35,43,SYNC,0.000000,0.000000,1.218512,0.283769
530,35,82,35,43,SYNC,0.000000,0.000000,1.272820,0.288533
531,35,83,35,43,SYNC,0.000000,0.000000,1.320256,0.296105
532,35,84,35,43,SYNC,0.000000,0.000000,1.363971,0.304011
533,35,84,35,43,SYNC,0.000000,0.000000,1.397683,0.307224
534,35,85,35,43,SYNC,0.000000,0.000000,1.423738,0.314663
535,35,85,35,43,SYNC,0.000000,0.000000,1.443675,0.325599
536,35,86,35,43,SYNC,0.000000,0.000000,1.452644,0.329469
537,35,87,35,43,SYNC,0.000000,0.000000,1.457884,0.333684
538,35,87,35,43,SYNC,0.000000,0.000000,1.454874,0.332160
539,35,88,35,43,SYNC,0.000000,0.000000,1.446842,0.328524
540,35,88,35,43,SYNC,0.000000,0.000000,1.434795,0.327742
541,35,89,35,43,SYNC,0.000000,0.000000,1.416385,0.326916
542,35,90,35,43,SYNC,0.000000,0.000000,1.396075,0.326559
543,35,90,35,43,SYNC,0.000000,0.000000,1.371894,0.327319
544,35,91,35,43,SYNC,0.000000,0.000000,1.346082,0.326791
545,35,91,35,43,SYNC,0.000000,0.000000,1.318966,0.325043
546,35,92,35,43,SYNC,0.000000,0.000000,1.308027,0.322928
547,35,93,35,43,SYNC,0.000000,0.000000,1.299687,0.321512
548,35,93,35,43,SYNC,0.000000,0.000000,1.291958,0.318503
549,35,94,35,43,SYNC,0.000000,0.000000,1.283970,0.314529
550,35,94,35,43,SYNC,0.000000,0.000000,1.275774,0.309265
551,35,95,35,43,SYNC,0.000000,0.000000,1.266295,0.302568
552,35,96,35,43,SYNC,0.000000,0.000000,1.256237,0.295583
553,35,96,35,43,SYNC,0.000000,0.000000,1.244713,0.288215
554,35,97,35,43,SYNC,0.000000,0.000000,1.232206,0.282194
555,35,97,35,43,SYNC,0.000000,0.000000,1.218913,0.275243
556,35,98,35,43,SYNC,0.000000,0.000000,1.204430,0.268571
557,35,99,35,43,SYNC,0.000000,0.000000,1.189547,0.264540
558,35,99,35,43,SYNC,0.000000,0.000000,1.173784,0.260132
559,35,100,35,43,SYNC,0.000000,0.000000,1.157129,0.255861
560,35,100,35,43,SYNC,0.000000,0.000000,1.139763,0.252921
561,35,101,35,43,SYNC,0.000000,0.000000,1.119936,0.251497
562,35,102,35,43,SYNC,0.000000,0.000000,1.098852,0.249293
563,35,102,35,43,SYNC,0.000000,0.000000,1.074445,0.245368
564,35,103,35,43,SYNC,0.000000,0.000000,1.046752,0.243118
565,35,103,35,43,SYNC,0.000000,0.000000,1.016432,0.240428
566,35,104,35,43,SYNC,0.000000,0.000000,0.986720,0.237031
567,35,105,35,43,SYNC,0.000000,0.000000,0.970535,0.233291
568,35,105,35,43,SYNC,0.000000,0.000000,0.951069,0.229615
569,35,106,35,43,SYNC,0.000000,0.000000,0.929165,0.224932
570,35,106,35,43,SYNC,0.000000,0.000000,0.905312,0.219303
571,35,107,35,43,SYNC,0.000000,0.000000,0.877470,0.212837
572,35,108,35,43,SYNC,0.000000,0.000000,0.848189,0.205638
573,35,108,35,43,SYNC,0.000000,0.000000,0.815616,0.196869
574,35,109,35,43,SYNC,0.000000,0.000000,0.781165,0.187419
575,35,109,35,43,SYNC,0.000000,0.000000,0.745212,0.177882
576,35,110,35,43,SYNC,0.000000,0.000000,0.707395,0.171349
577,35,111,35,43,SYNC,0.000000,0.000000,0.725216,0.169477
578,35,111,35,43,SYNC,0.000000,0.000000,0.789048,0.167303
579,35,112,35,43,SYNC,0.000000,0.000000,0.847679,0.164915
580,35,112,35,43,SYNC,0.000000,0.000000,0.902153,0.162356
581,35,113,35,43,SYNC,0.000000,0.000000,0.946924,0.160706
582,35,114,35,43,SYNC,0.000000,0.000000,0.987820,0.159103
583,35,114,35,43,SYNC,0.000000,0.000000,1.019401,0.158350
584,35,115,35,43,SYNC,0.000000,0.000000,1.043560,0.160314
585,35,115,35,43,SYNC,0.000000,0.000000,1.061786,0.163396
586,35,116,35,43,SYNC,0.000000,0.000000,1.067167,0.165368
587,35,117,35,43,SYNC,0.000000,0.000000,1.067997,0.166933
588,35,117,35,43,SYNC,0.000000,0.000000,1.058521,0.167782
589,35,118,35,43,SYNC,0.000000,0.000000,1.044522,0.168692
590,19,91,19,31,SYNC,0.000000,0.000000,2.002352,0.293447
591,19,91,19,31,SYNC,0.000000,0.000000,2.046343,0.289415
592,19,92,19,31,SYNC,0.000000,0.000000,2.091991,0.285420
593,19,92,19,31,SYNC,0.000000,0.000000,2.138914,0.280947
594,19,93,19,31,SYNC,0.000000,0.000000,2.185808,0.278424
595,19,94,19,31,SYNC,0.000000,0.000000,2.231939,0.276342
596,19,94,19,31,SYNC,0.000000,0.000000,2.275554,0.270827
597,19,95,19,31,SYNC,0.000000,0.000000,2.316198,0.267359
598,19,95,19,31,SYNC,0.000000,0.000000,2.354558,0.265948
599,67,54,67,54,SYNC,0.000000,0.000000,1.078901,0.303071
600,67,55,67,55,SYNC,0.000000,0.000000,1.067085,0.305119
601,67,55,67,55,SYNC,0.000000,0.000000,1.070144,0.309863
602,67,56,67,56,SYNC,0.000000,0.000000,1.073655,0.312893
603,67,57,67,57,SYNC,0.000000,0.000000,1.086401,0.322137
604,67,57,67,57,SYNC,0.000000,0.000000,1.090870,0.325202
605,67,58,67,58,SYNC,0.000000,0.000000,1.123717,0.340743
606,67,58,67,58,SYNC,0.000000,0.000000,1.128757,0.342101
607,67,59,67,58,SYNC,0.000000,0.000000,1.133710,0.341936
608,67,60,67,58,SYNC,0.000000,0.000000,1.138538,0.341152
609,67,60,67,58,SYNC,0.000000,0.000000,1.142599,0.338868
610,67,61,67,58,SYNC,0.000000,0.000000,1.146039,0.336137
611,67,61,67,58,SYNC,0.000000,0.000000,1.148720,0.332857
612,67,62,67,58,SYNC,0.000000,0.000000,1.150219,0.329433
613,67,63,67,58,SYNC,0.000000,0.000000,1.151235,0.326017
614,67,63,67,58,SYNC,0.000000,0.000000,1.151079,0.323111
615,67,64,67,58,SYNC,0.000000,0.000000,1.150467,0.320852
616,67,64,67,58,SYNC,0.000000,0.000000,1.149294,0.320247
617,67,65,67,58,SYNC,0.000000,0.000000,1.147548,0.320987
618,67,66,67,58,SYNC,0.000000,0.000000,1.145588,0.321911
619,67,66,67,58,SYNC,0.000000,0.000000,1.143221,0.322913
620,67,67,67,58,SYNC,0.000000,0.000000,1.140801,0.323568
621,67,67,67,58,SYNC,0.000000,0.000000,1.138316,0.323800
622,67,68,67,58,SYNC,0.000000,0.000000,1.136021,0.322940
623,67,69,67,58,SYNC,0.000000,0.000000,1.133830,0.321590
624,67,69,67,58,SYNC,0.000000,0.000000,1.132029,0.318820
625,67,70,67,58,SYNC,0.000000,0.000000,1.130384,0.315413
626,67,70,67,58,SYNC,0.000000,0.000000,1.128930,0.311911
627,67,71,67,58,SYNC,0.000000,0.000000,1.127439,0.308019
628,67,72,67,58,SYNC,0.000000,0.000000,1.125867,0.303938
629,67,72,67,58,SYNC,0.000000,0.000000,1.123758,0.299627
630,67,73,67,58,SYNC,0.000000,0.000000,1.121159,0.295407
631,67,73,67,58,SYNC,0.000000,0.000000,1.117958,0.291297
632,67,74,67,58,SYNC,0.000000,0.000000,1.113765,0.287580
633,67,75,67,58,SYNC,0.000000,0.000000,1.109174,0.284036
634,67,75,67,58,SYNC,0.000000,0.000000,1.103651,0.280974
635,67,76,67,58,SYNC,0.000000,0.000000,1.097883,0.278077
636,67,76,67,58,SYNC,0.000000,0.000000,1.091815,0.275384
637,67,77,67,58,SYNC,0.000000,0.000000,1.085787,0.272800
638,67,78,67,58,SYNC,0.000000,0.000000,1.079831,0.270252
639,67,78,67,58,SYNC,0.000000,0.000000,1.074342,0.267738
640,67,79,67,58,SYNC,0.000000,0.000000,1.069239,0.265277
641,67,79,67,58,SYNC,0.000000,0.000000,1.064608,0.262881
642,67,80,67,58,SYNC,0.000000,0.000000,1.060918,0.260713
643,67,81,67,58,SYNC,0.000000,0.000000,1.057683,0.258657
644,67,81,67,58,SYNC,0.000000,0.000000,1.055916,0.256979
645,67,82,67,58,SYNC,0.000000,0.000000,1.055014,0.255512
646,67,82,67,58,SYNC,0.000000,0.000000,1.055173,0.254301
647,67,83,67,58,SYNC,0.000000,0.000000,1.056550,0.253425
648,67,84,67,58,SYNC,0.000000,0.000000,1.058337,0.252683
649,67,84,67,58,SYNC,0.000000,0.000000,1.060663,0.252246
650,67,85,67,58,SYNC,0.000000,0.000000,1.062875,0.251923
651,67,85,67,58,SYNC,0.000000,0.000000,1.064950,0.251741
652,67,86,67,58,SYNC,0.000000,0.000000,1.066657,0.251704
653,67,87,67,58,SYNC,0.000000,0.000000,1.068238,0.251722
654,67,87,67,58,SYNC,0.000000,0.000000,1.069634,0.251860
655,67,88,67,58,SYNC,0.000000,0.000000,1.071035,0.252755
656,62,86,62,53,SYNC,0.000000,0.000000,0.920178,0.180453
657,62,86,62,53,SYNC,0.000000,0.000000,0.848943,0.176775
658,62,87,62,53,SYNC,0.000000,0.000000,0.773952,0.175393
659,62,87,62,53,SYNC,0.000000,0.000000,0.692313,0.171701
666,100,0,100,0,SYNC,0.000000,0.000000,0.537323,0.177849
667,100,0,100,0,SYNC,0.000000,0.000000,0.522667,0.179415
668,100,1,100,1,SYNC,0.000000,0.000000,0.571760,0.197309
669,100,1,100,1,SYNC,0.000000,0.000000,0.552374,0.199936
670,100,2,100,2,SYNC,0.000000,0.000000,0.762843,0.204060
671,100,2,100,2,SYNC,0.000000,0.000000,0.727337,0.205699
672,100,3,100,3,SYNC,0.000000,0.000000,0.924525,0.199024
673,100,4,100,4,SYNC,0.000000,0.000000,0.976377,0.187319
674,100,4,100,4,SYNC,0.000000,0.000000,0.948142,0.179933
675,100,5,100,5,SYNC,0.000000,0.000000,0.911173,0.177625
676,100,5,100,5,SYNC,0.000000,0.000000,0.886343,0.171431
677,100,6,100,6,SYNC,0.000000,0.000000,0.774561,0.160254
678,100,7,100,7,SYNC,0.000000,0.000000,0.788656,0.141683
679,100,7,100,7,SYNC,0.000000,0.000000,0.755464,0.139952
680,100,8,100,8,SYNC,0.000000,0.000000,0.602534,0.118879
681,100,8,100,8,SYNC,0.000000,0.000000,0.579958,0.119275
682,100,9,100,9,SYNC,0.000000,0.000000,0.351437,0.103354
683,100,10,100,10,SYNC,0.000000,0.000000,0.261132,0.081610
684,100,10,100,10,SYNC,0.000000,0.000000,0.298402,0.087393
685,100,11,100,11,SYNC,0.000000,0.000000,0.337239,0.093387
686,100,12,100,12,SYNC,0.000000,0.000000,0.465899,0.126053
687,100,12,100,12,SYNC,0.000000,0.000000,0.509408,0.131185
688,100,13,100,13,SYNC,0.000000,0.000000,0.704501,0.173936
689,100,13,100,13,SYNC,0.000000,0.000000,0.764449,0.178246
690,100,14,100,14,SYNC,0.000000,0.000000,0.970740,0.206083
691,100,15,100,15,SYNC,0.000000,0.000000,1.150079,0.219208
692,100,15,100,15,SYNC,0.000000,0.000000,1.225559,0.220025
693,100,16,100,16,SYNC,0.000000,0.000000,1.331437,0.232767
694,100,16,100,16,SYNC,0.000000,0.000000,1.398704,0.242230
695,100,17,100,17,SYNC,0.000000,0.000000,1.420133,0.279859
696,100,17,100,17,SYNC,0.000000,0.000000,1.470436,0.289038
697,100,18,100,18,SYNC,0.000000,0.000000,1.373307,0.315942
698,100,19,100,19,SYNC,0.000000,0.000000,1.417752,0.360672
699,100,19,100,19,SYNC,0.000000,0.000000,1.541409,0.379355
700,100,20,100,20,SYNC,0.000000,0.000000,1.940899,0.438595
701,100,20,100,20,SYNC,0.000000,0.000000,2.070214,0.458987
702,100,21,100,21,SYNC,0.000000,0.000000,2.402337,0.501717
703,100,22,100,22,SYNC,0.000000,0.000000,2.628526,0.521471
704,100,22,100,22,SYNC,0.000000,0.000000,2.774168,0.542609
705,100,23,100,23,SYNC,0.000000,0.000000,2.947588,0.561644
706,100,23,100,23,SYNC,0.000000,0.000000,3.101746,0.580125
707,100,24,100,24,SYNC,0.000000,0.000000,3.130676,0.579493
708,100,25,100,25,SYNC,0.000000,0.000000,3.147193,0.572773
709,100,25,100,25,SYNC,0.000000,0.000000,3.276291,0.594560
710,100,26,100,26,SYNC,0.000000,0.000000,3.183727,0.594727
711,100,26,100,26,SYNC,0.000000,0.000000,3.266562,0.608429
712,100,27,100,27,SYNC,0.000000,0.000000,3.055825,0.588550
713,100,28,100,28,SYNC,0.000000,0.000000,2.827183,0.568314
714,100,28,100,28,SYNC,0.000000,0.000000,2.783174,0.561362
715,100,29,100,29,SYNC,0.000000,0.000000,2.467615,0.532580
716,100,29,100,29,SYNC,0.000000,0.000000,2.363423,0.518667
717,100,30,100,30,SYNC,0.000000,0.000000,2.011936,0.491043
718,100,31,100,31,SYNC,0.000000,0.000000,1.683796,0.472652
719,100,31,100,31,SYNC,0.000000,0.000000,1.487799,0.444894
720,100,32,100,32,SYNC,0.000000,0.000000,1.305773,0.423108
721,100,32,100,32,SYNC,0.000000,0.000000,1.309191,0.388725
722,100,33,100,33,SYNC,0.000000,0.000000,1.289471,0.360987
723,100,34,100,34,SYNC,0.000000,0.000000,1.183806,0.338244
724,100,34,100,34,SYNC,0.000000,0.000000,1.116715,0.297440
725,100,35,100,35,SYNC,0.000000,0.000000,0.995310,0.280382
726,100,35,100,35,SYNC,0.000000,0.000000,0.940540,0.278889
727,100,36,100,36,SYNC,0.000000,0.000000,0.839682,0.258438
728,100,37,100,37,SYNC,0.000000,0.000000,0.691173,0.228568
729,100,37,100,37,SYNC,0.000000,0.000000,0.892884,0.228515
730,100,38,100,38,SYNC,0.000000,0.000000,0.995971,0.208327
731,100,38,100,38,SYNC,0.000000,0.000000,1.232876,0.210385
732,100,39,100,39,SYNC,0.000000,0.000000,1.302854,0.193008
733,100,40,100,40,SYNC,0.000000,0.000000,1.445401,0.197501
734,100,40,100,40,SYNC,0.000000,0.000000,1.585343,0.221550
735,100,41,100,41,SYNC,0.000000,0.000000,1.688738,0.246372
736,100,41,100,41,SYNC,0.000000,0.000000,1.788300,0.266307
737,100,42,100,42,SYNC,0.000000,0.000000,1.913312,0.296452
738,100,43,100,43,SYNC,0.000000,0.000000,2.068525,0.336555
739,100,43,100,43,SYNC,0.000000,0.000000,2.106994,0.345816
740,100,44,100,43,SYNC,0.000000,0.000000,2.132586,0.354392
741,100,44,100,43,SYNC,0.000000,0.000000,2.151738,0.361755
742,100,45,100,43,SYNC,0.000000,0.000000,2.158355,0.365689
743,100,46,100,43,SYNC,0.000000,0.000000,2.162277,0.368571
744,100,46,100,43,SYNC,0.000000,0.000000,2.160807,0.369821
745,100,47,100,43,SYNC,0.000000,0.000000,2.155397,0.369308
746,100,47,100,43,SYNC,0.000000,0.000000,2.148018,0.367870
747,100,48,100,43,SYNC,0.000000,0.000000,2.135671,0.363998
748,100,49,100,43,SYNC,0.000000,0.000000,2.121867,0.359364
749,100,49,100,43,SYNC,0.000000,0.000000,2.105152,0.353207
750,100,50,100,43,SYNC,0.000000,0.000000,2.085785,0.345576
751,100,50,100,43,SYNC,0.000000,0.000000,2.065092,0.337208
752,100,51,100,43,SYNC,0.000000,0.000000,2.040046,0.328950
753,100,52,100,43,SYNC,0.000000,0.000000,2.012949,0.321691
754,100,52,100,43,SYNC,0.000000,0.000000,1.981745,0.313992
755,100,53,100,43,SYNC,0.000000,0.000000,1.944081,0.307425
756,100,53,100,43,SYNC,0.000000,0.000000,1.903184,0.300307
757,100,54,100,43,SYNC,0.000000,0.000000,1.847470,0.291213
758,100,55,100,43,SYNC,0.000000,0.000000,1.784603,0.281232
759,100,55,100,43,SYNC,0.000000,0.000000,1.707431,0.269473
760,100,56,100,43,SYNC,0.000000,0.000000,1.610263,0.258412
761,100,56,100,43,SYNC,0.000000,0.000000,1.503093,0.249335
762,100,57,100,43,SYNC,0.000000,0.000000,1.356010,0.243820
763,100,58,100,43,SYNC,0.000000,0.000000,1.193393,0.251615
764,100,58,100,43,SYNC,0.000000,0.000000,0.999704,0.255907
765,100,59,100,43,SYNC,0.000000,0.000000,0.778339,0.254268
766,100,59,100,43,SYNC,0.000000,0.000000,0.746711,0.249663
767,100,60,100,43,SYNC,0.000000,0.000000,0.742949,0.234878
768,100,61,100,43,SYNC,0.000000,0.000000,0.723293,0.222140
769,100,61,100,43,SYNC,0.000000,0.000000,0.671846,0.227243
770,100,62,100,43,SYNC,0.000000,0.000000,0.673993,0.229004
771,100,62,100,43,SYNC,0.000000,0.000000,0.709102,0.227823
772,100,63,100,43,SYNC,0.000000,0.000000,0.800318,0.226350
773,100,64,100,43,SYNC,0.000000,0.000000,0.953820,0.226354
774,100,64,100,43,SYNC,0.000000,0.000000,1.083779,0.229595
775,100,65,100,43,SYNC,0.000000,0.000000,1.198041,0.236099
776,100,65,100,43,SYNC,0.000000,0.000000,1.304452,0.241643
777,100,66,100,43,SYNC,0.000000,0.000000,1.395627,0.246673
778,100,67,100,43,SYNC,0.000000,0.000000,1.482829,0.253475
779,100,67,100,43,SYNC,0.000000,0.000000,1.562083,0.258544
780,100,68,100,43,SYNC,0.000000,0.000000,1.633382,0.262837
781,100,68,100,43,SYNC,0.000000,0.000000,1.700702,0.269052
782,100,69,100,43,SYNC,0.000000,0.000000,1.754372,0.273845
783,100,70,100,43,SYNC,0.000000,0.000000,1.802642,0.278767
784,100,70,100,43,SYNC,0.000000,0.000000,1.840111,0.283686
785,100,71,100,43,SYNC,0.000000,0.000000,1.864963,0.287630
786,100,71,100,43,SYNC,0.000000,0.000000,1.883503,0.291087
787,100,72,100,43,SYNC,0.000000,0.000000,1.880853,0.293108
788,100,73,100,43,SYNC,0.000000,0.000000,1.870716,0.294654
789,100,73,100,43,SYNC,0.000000,0.000000,1.845604,0.295251
790,100,74,100,43,SYNC,0.000000,0.000000,1.805634,0.294840
791,100,74,100,43,SYNC,0.000000,0.000000,1.758232,0.293925
792,100,75,100,43,SYNC,0.000000,0.000000,1.690598,0.291227
793,100,76,100,43,SYNC,0.000000,0.000000,1.617581,0.287803
794,100,76,100,43,SYNC,0.000000,0.000000,1.533797,0.282928
795,100,77,100,43,SYNC,0.000000,0.000000,1.442924,0.276430
796,100,77,100,43,SYNC,0.000000,0.000000,1.348506,0.269121
797,100,78,100,43,SYNC,0.000000,0.000000,1.249109,0.259525
798,100,79,100,43,SYNC,0.000000,0.000000,1.149600,0.249364
799,100,79,100,43,SYNC,0.000000,0.000000,1.049866,0.238072
800,100,80,100,43,SYNC,0.000000,0.000000,0.952139,0.226180
801,100,80,100,43,SYNC,0.000000,0.000000,0.855416,0.213988
802,100,81,100,43,SYNC,0.000000,0.000000,0.813348,0.204527
803,100,82,100,43,SYNC,0.000000,0.000000,0.788456,0.195215
804,100,82,100,43,SYNC,0.000000,0.000000,0.765902,0.185772
805,100,83,100,43,SYNC,0.000000,0.000000,0.746433,0.176420
806,100,83,100,43,SYNC,0.000000,0.000000,0.728508,0.167114
807,100,84,100,43,SYNC,0.000000,0.000000,0.715639,0.158657
808,100,85,100,43,SYNC,0.000000,0.000000,0.704299,0.150625
